text,label
"Thank you President Trump.

When you do not honor and respect the flag many have died to defend you are un-american !

If they want to stop having the players on the field I would be fine with that, keep them in the locker room, maybe that will solve their PR problem and not upset so many people.

I remember as kids standing up and putting our hands on our chest to say the pledge of Allegiance in elementary school in Hawaii.  Seems the adults need to grow up and teach the youth what Respect is again.

How do you think this makes a military member feel ?  Have you ever been to punchbowl ?
Very sad times for this country.  As for these millionaire elitist, they are laughable at best.",0
auto exhaust is poisonous yet the streets are full of them and no  one is falling over dead from it. tell me again how outdoor weed smoking will affect you.,0
"Well their authoritarian instincts are getting a nice frolic, but the courts will probably demand some sort of intelligible and fact-based definition of 'impairmment'.  Have they got such?  I think not.",0
Why so keen to shut down this line of thought?,0
"http://crooksandliars.com/2017/03/rep-nunes-i-felt-had-obligation-tell-trump

 Nunes gave more reason to support his removal from ever being part of any investigation into the actions of the Trump administration when he told Sean Hannity that he ran to Trump first, instead of briefing his Intelligence Committee because he felt like he ""had a duty and obligation to tell [Trump] because as you know, he's been taking a lot of heat in the news media.""

When has it ever been the job of the Chairman of the Intelligence Committee of any party to act as the protective surrogate of Trump, exclude members of his committee to hold impromptu press conferences, with no evidence in hand and then run to the White House to brief Trump?

Traitorous treason is what it is.",0
"When it comes to abortion, suddenly conservatives are solicitous toward African Americans.",0
Give me a break. Local Republicans? Since when. You want blame it starts with a (D).,0
"""a choice between his vision of closer integration with a modernized European Union and her calls to cut immigration and take the country out of the euro.""
That's not what she said. She wants to reinstate the French national currency, but allowing the Euro to continue on institutional settlements. There are many Germans who want to do the same with the Deutschmark; ditto the Dutch with the Guilder, the Italians with the Lira.
And stop labeling Le Pen as 'far right', or 'populist'. She is a French nationalist.
And finally, don't play the 'Jew-card'.",0
The majority of Canadians probably suffer from that condition.,0
"Rockies made two pretty good moves at the deadline getting Lucroy and Neshek, but I agree they weren't aggressive enough. Both of those acquisitions were no-brainers for which the gaping holes were too too obvious to ignore. At the time I didn't think that much about them getting an OF bat, because it looked like Dahl would be coming back at some point. In hindsight, J.D. Martinez sure would have been worth pursuing. He has nearly as many RBI in 40 games with the Dbacks as Cargo has for the entire season.",0
"Comey, just another lying law enforcement official. And to think he actually was the top dog at th FBI.",1
"Mokantx...I agree with you on the abuse issues... my concern is the CURRENT abuse of innocent little kids by the clerical class in countries worldwide where the Church has too much power and control, women and children have no status, the media and the law are inconsequential....

Francis must deal with this NOW...otherwise he is a rank failure where the basics of humanity are concerned.",0
Couldn't agree more.,0
"I see that the headline has been changed and Trump no longer calls Assad's chemical gas attack ""heinous."" I suppose too many people wondered aloud about how an inarticulate leader whose vocabulary can sometimes stumble as high as ""bad, bad catastrophe"" ever discovered ""heinous."" The president's musings on ""babies, poor little babies,"" and his coy ramblings about his secret plan to respond -- the equivalent of  the schoolyard's ""It's for me to know and for you to find out"" -- are simply laughable. He won't say because he hasn't the faintest idea what he'll do. He's nothing but a blustering, tongue-tied Pinocchio.",0
"lol, yes tell me how the Donald is draining the swamp.  Meet the new swamp ten times as big as the old swamp.  If you are going to make a statement of the Donald draining the swamp, you better be prepared to show he is actually doing it.  lol

Fact is the Donald is the most corrupt president this country has ever seen.  He believes in ignoring the constitution although to be fair, he might not even know that it exixts.  He is mentally ill which just compounds the problem.   

Keep on worrying about Hillary, I prefer  just reminding you phony conservatives what a joke your candidate has turned out to be.  Reagan must be spinning in his grave.  Who would have thought that GW would ever look so good?",1
I have flagged your nonsensical and insensitive comment. To suggest that anyone could cure cancer with cannabis is irresponsible.,0
"Trump wants the nuclear codes and has inquired over the use of ""small"" nuclear bombs...Mark Cuban challenged Trump's intellect on Weekend Edition on NPR this morning. He thinks Trump can't keep up with HRC in a debate and I agree. Then we'll see how he handles his stress when she pins him and he taps out.

""Boom goes London, Boom Paris, more room for you and more room for me. They all hate us anyhow, so let's drop the big one now, let's drop the big one now.""   Randy Newman",0
"Does that mean you failed an attempt at election, Granger?  Yuk, yuk, yuk.",0
In this case the nutters come from both extremes.,0
They show pictures on the NY Post. Little guy with a Hello Kitty backpack.  He looks like he's scared to death. Wearing sandals and black socks and cargo pants.,0
The only Presidential pardon we may see is gonna be Trump pardoning Christie,0
now remember to an ultra left winger like this person only government creates jobs after all!,0
"Comparing our Good American president to these spoiled black athletes is wrong, just as they are.   60 years of programs to raise the level of life for the black race in America, and what did it accomplish?  More crime, more fatherless children, and more demands.  'affirmative action' 'The Black Caucus"" 'Black Miss America' 'quotas for black hiring'  'extra credit on SAT scores for black students"" 'quotas for contracts given black contractors'  the list goes on and on, and they are 'protesting' once again.    Ask them this 'what do you want?'  With all I've listed,  it's never enough.  Do they want the police too 'look the other way' when 6% of the population (black males) are doing crime?  When 6% of the population makes up over half of the prison population?  It's what and who they are, not what they imagine.",1
"Big companies donate said money ( primarily ) to avoid taxes. Big companies are smart - they know exactly how to spend their profits - on equipment, on building upgrades, on capital expenses, on donating to charities, etc.  ( secondarily ) these big companies get some good press by saying 'look, we donated money to x y and z'.

If oregon penalizes these big companies by adding a straight 3.5% tax to all of their sales ( regardless of profits ) - then these big companies will both increase their pricing by 3.5% or more - and quite likely give out less donations as there is no tax incentive to do so.",0
"That teaching is Catholic Relativism.  It does not dictate what is to be found in the civil law, which pushes abortion, sodomy and gay marriage OUT of the political zone.  What Clinton and Trump believe have only electoral impact and the Bishops and Trump were committing the sin of fraud by implying anything differently.  And so are you.",0
"On the other hand, the way he responded to his firing was extremely gracious and self-aware.",0
I could not live with a short leash like that.,0
"The usual cries will be raised by anti-Chinese racists who think that all immigrants from China are merely ""citizens of convenience"".

It's time to move beyond anti-Chinese racism, really it is.",0
"What do you mean you ""don't believe a word"" they're saying?  If it's on the internet it HAS to be true.  After all you're REAL name has to be Jack D. Ripper correct?  The internet is all about brutal honesty am I right or am I RIGHT?",0
On which planet do you reside? Of course every Catholic is bound in obedience to the Most Supreme Roman Pontiff where he teaches on matters of faith or morality AND in conformity with the Church's perennial Magisterium. P.S. Why do you modernists so love the Nazi strawman?,0
"Ronnie,Ronnie,George,George? Were you born after 1994?",0
"The countries you mentioned have all but banned firearms. So we are back to that as the ultimate goal.

While gun violence is down in Australia, other violent crimes have increased dramatically. Seems once no one can defend themselves, the need for self defense increases.",0
"Public teschers need more money because private school tuition for their kids keep going up.  Talk about pure greed when HSTA and the DOE tried to take an aditional $500 million using a separate tax scheme.  For all of these raises do Hawaii taxpayers get any means  of accountability for performance or LACK of performance from teachers such as ability to fire incompetent teachers?  (yes,  this was a rhetorical question)",0
"Is Marble as smart as an 11 year old?  Obviously not!

Are the people who voted Marble into office as smart as an 11 year old?  Obviously not!

Colorado is soooooo screwed!",1
"Yes indeed, this might be a good location for a ""poor farm"". There are already a number of illegal camps in the woods directly west and south of the LCC campus. Some of the campers routinely use LCC's public facilities.",0
Turn on your favorite station - CNN   ;),0
15-20% raise? That would be nice. Greed.,0
"Here in Austin, Texas the roads are mainly free of potholes. After having moved here from Honolulu where I grew up, the condition of the roads here were quite noticeable. And on top of it, the annual renewal for my Toyota Highlander is only $79.",0
"Face it folks, if they would have had any legal reason at all they could have had a warrant.  No probable cause at all.  This is strictly a violation of civil rights of the nurse and patient and they should also be facing more charges if they drew any blood.  This is the legal equivalent of a cop stopping you and making you take a blood test, right now.  With no reason for it.",0
"Introduce some form of proportinal representation electoral system and re-introduce the pay- per- vote subsidy scheme.  Then dress your supporters in some sort of uniform and send them out on the street to disrupt and harrass members of other political/religious/ethnic affiliations.  Use your few, carefully chosen, subsidised MPs to shout down, intimidate and terrorise all the other MPs. Do the same with newspaper editors and outspoken opponents.. By making parliament inoperable the voters will beg you to take over and solve the problem that you created !    It works every time !",0
I'm not a libertarian. I think you're confusing me with someone else.,0
"Um, what? The nuclear freeze movement thinks they are ""activating the Kingdom?"" Really? Who? Oh, I see, ""there is a confidence."" Where is this confidence? Anywhere besides in MSW's imagination? 

I am opposed to the nuclear freeze movement. But the assertion that they are motivated by religious sentiment is just completely implausible. Simple-mindedness, yes. Religion, no.",0
"I'm surprised how many people claim that a pistol is ""ineffective"" against a grizzly. I grew up in a remote, bush village in northern Alaska - tons of grizzlys and black bears. I can tell you many different stories about people killing bears with pistols. I even k of a guy that killed a bear with a hammer, no joke. Bear spray is a nice idea, but a pistol is a much safer option.",0
"We have laws defining crimes, we have officers of the law to arrest criminals, we have courts to prosecute criminals. We don't need Jeff Sessions, a bigot from Alabama, to tell us how to control crime. Nor do we need to direct our law officers away from their duties to do the work of INS. If Jeff Sessions wants INS to do their job, Jeff Sessions should support funding those INS agents.

We don't need Jeff Sessions to tell us how to spend our money. Jeff can spend his own money, taxed from the American people.",0
"Posted like some Kali- always want to sue somebody no matter what the story.

Once again, the sidewalks hadn't yet been plowed, and there are no lights on that stretch of the road. She COULD'VE taken a right out of the lot and walked up to Dennys.",0
"OMG, how hateful is this comment?",0
"It's sounding like Trump is going to go with his military's judgment, however.

No General wants to walk away admitting that over 2,000 of his troops died and over 20,000 were wounded for nothing over the last 15 years.",0
"You have failed to notice that you are on a privately owned forum, and as such the owners have the legal right to determine what will be posted here.
You have no right to free speech in Canada, you do have a right to freedom of expression.",0
"Always harp on the negative, whether it's about a prince or a pauper.Consider this part of the socialistic bend of all the media or Institutions of higher edcucation.
"" are they criticizing, let them criticize, because they always criticize """,0
Did I miss something in the article or was the time this happened not included?  Heard a really low helicopter early this morning.  Wondered if it had to do with this rescue.  How about a few more details?,0
"The latest male excuse being: I choked her while having consenual sex. Must have been ""to hard"".",0
"Once again,",0
Haven't they already helped enough with addiction?,0
"Yes, I remember that...after that game it was obvious to the resident hockey genius about how much better Werenski was...and Im not taking anything from Werenski, the kid is really really good but 1 game doesnt make a Calder winner...at least not to anyone who can put a few thoughts together.",0
"Clapper's note ""reaffirmed the intelligence community's longstanding commitment to speak truth to power"".  Clapper's statement of his purported principles certainly is not borne out by his past actions, i.e. denying that the US Government illegally accessed and acquired the  communications of US citizens, and repeatedly stating that Iran was nowhere close to having a nuclear weapon capability.
Judging by Clapper's action, his statement of principles really means ""the intelligence community's longstanding commitment to say whatever President Obama wishes.  And, presumably, it would have applied to whatever a President Clinton wished.  But, clearly, it doesn't apply to whatever President Trump wishes.  That would offend Clapper's principles.",0
"Bad news, Scotty but that ship has already sailed. China in particular has been getting ""great again"" for a couple of decades now, since previous US governments offshored most of the manufacturing.

China & Russia have been busy setting-up their version of the US controlled ""SWIFT"" system, so they can work out their international trade without interference. 

Nothing short of WWIII will stop this process, and I'm not sure that that is in anybody's ""best interest"".",0
"We are good at making plans and lousy at execution mainly because it is the political flavour of the month that determines the plan, logic be damned. We wouldn't have been saddled with the SRT if the original LRT plan for Scarborough had been completed and we wouldn't be having any of this conversation today. And those plans date back to the Bill Davis days when Ontario had delusions of becoming a transit building powerhouse (UTDC). Now that boondoggle is Bombardier and we know how that is going. Toronto needs to have someone 'own' transit for more than 4 or 5 years and build a system not a 'stubway'.",0
"They were also all juveniles. And yes, there are other reasons for not publicizing who you're looking for. But if you're going to put the name of a person wanted for murder in the paper then it's pretty dumb to not put their picture in there too, and yeah that includes these current scumbags as well as the white scumbags from palmer.",1
"I read your comments twice and you never mentioned once that Trump said he wouldn't release his tax returns.  You mentioned everybody in the world saying he wouldn't, but no quote from Trump.   Am I missing something or are you just dumb as a rock?",1
So two deaths are better than one.  You adhere to the Culture of Death.,0
"No complaints about this one. (Disclosure: the White Sox are my AL club of choice and trust me, they are just as terrible as they looked last night.) 

Parra has become very important, and not just because of Cargo's struggles.  He keeps the clubhouse loose and apparently he's a real leader--and not wound too tight like Arenado.  Maybe the Rox can stop their free fall after all?",0
Serious question: Do you ever have anything uplifting to say? Second serious question: Are you Richard Rhyner?,0
Republican  machinations to deny a legitimate election result are worthy some tin pot dictator in Africa or Central America. This is in addition to shameless gerrymandering designed to keep the party in control of state legislatures. They should have a large portrait of Putin hanging on party headquarter walls.,0
"It will be interesting to see how our AG's actions on this will play out with other programs that are dependent on either federal funding, or federal blessings, in Hawaii. 

I think, only then, we can see whether the AG's actions on this were warranted, or wise for that matter. I'll be interested to see how the SA spins that issue when that part of this is fully played out.",0
....please ignore the first ' click without',0
Don't forget to take down the stained glass featuring saintly depictions of pedophile priests.,1
"""Trump, who has promised to bring 3 percent economic growth and expanded jobs through tax cuts.""  Another lie.  Triple down economic is a fantasy.  The republicans have never been able to achieve growth through tax cuts.  Okay don't tell me about Reagan, he achieved economic growth through blowing up the deficit with the help of the democrats.  Same with Bush 2.  Best economic growth came from Clinton when he cut spending and RAISED taxes.  We've been cutting taxes on the wealthy and on corporations since the 1980s and all it has done is transfer wealth to the top 1 percent.  All the MAGAphants should hold Trump responsible for doing something that really helps create wealth for the middle class.",0
"From the article: ""But the trend of parents giving their adult children money is mostly a reflection of our economy, notably the expensive housing market. “I would certainly say that in high-priced housing markets (such as) Vancouver there’s absolutely no doubt that most parents who can afford to are helping kids out with buying a home.""

Memo to writers of history books: July 27, 2017, a date when a Canadian newspaper article was published that almost - ALMOST - fingered the massive arriving flood of overseas money as a cause of upheaval in longstanding Canadian cultural tradition.

Almost.",0
"Yep, that is the exact way the US election laws are written and enforced.  And why all past presidential party nominees and their staffs have reported this exact same type of incident.  You are spinning by trying to say a UK citizen called for the meeting while skipping over most of the published e-mail which clearly stated that he had Russian government information and a Russian government lawyer to meet him.  Again, doesn't matter who started the meeting.",0
"Yes, it says that they are ""intrinsically not very nice.""",0
"The liberals lost, and they need to get over it!",0
"""Hamilton said the reaction he’s received from the community has not been positive.""

A gift for understatement!",0
"The game is over and the Republicans screwed up big time and lost (despite all the time they have had to design an alternative to ACA).  Now it's time to do the peoples work.

""Three more members of the House of Representatives have signed on as co-sponsors of HR 676, the single payer bill in the House.

Carolyn Maloney (New York), Adriano Espaillat (New York) and Nanette Barragan (California) — signed onto HR 676 yesterday, bringing the total number of co-sponsors to 72.""

http://www.singlepayeraction.org/2017/03/23/three-more-join-hr-676-single-payer-bill-in-house/",0
"This study confirms the incredibly bad policy of the Board Of Game and illustrates why we need to replace the current board.   Killing wolves that spend most of their time in a national park is bad for Alaska's reputation, the wolves, and the tourism industry.  

At a time when the Alaska economy has been put in grave peril by the theft of Alaska's oil due to an irrational legislature we need to have a reliable, sustainable tourism economy.  Hundreds of thousands of tourists are no longer viewing wolves in Denali as a direct result of the incompetence of the BOG.  The BOG would rather appease a few trappers/hunters that are killing Denali wolves.  One trapper has taken a horse right up to the park boundary, shot it, then placed snares around the dead horse to snare Denali wolves.  Where is the greater economic benefit of this insanity?

This kind of behavior makes Alaska look like a place we saw in the movie ""Deliverance"".

The only thing missing is the dueling banjos.",0
"Cut off her CLITORIS...............Oh my God, Life is OVER................",1
"Your whole point rests entirely on a claim that Jesus lied when He said ""My grace is sufficient for you.""  

Jesus must not have been telling the truth. 

2 Cor 12:  ""Therefore, that I might not become too elated, a thorn in the flesh was given to me, an angel of Satan, to beat me, to keep me from being too elated. Three times I begged the Lord about this, that it might leave me, but He said to me, “My grace is sufficient for you, for power is made perfect in weakness.” I will rather boast most gladly of my weaknesses, in order that the power of Christ may dwell with me.""

And in fact this is one point in the Dubia...is Jesus's grace sufficient or not?

The pope appears to say Jesus was lying, that God's grace isn't sufficient to live out a marriage until one dies.",0
"Providing all students with some basic introductory instruction to the concepts of coding would be useful overall,  but it shouldn't be at the expense of core classes in english, math, and science.  Further instruction beyond the basics should not be compulsory, but offered as an elective to those with interest and aptitude for it.",0
"No, Mike Gravel was really good at grabbing a microphone and taking credit for stuff other people did. The TransAlaska Pipeline, for example, were primarily the work of Nick Begich -- I remember his speech on the House Floor -- and Ted Stevens, but Gravel insisted he was the primary driving force behind the passage and since Nick died nobody with a microphone argued otherwise. Augie Hiebert worked with all of Alaska's delegation to gain military cooperation to bring about the live broadcast of the moon landing. If Mike wasn't off doing something else, he might have had a hand in it, but most of the time, Alaskans couldn't find Mike when he was in office. Like I said, really good at stepping into the limelight to take credit for other people's hard work.",0
"I don't find bread problem at all. It is always on sale somewhere. What I find a problem with is all this lean meat we see for stewing beef and hamburger. It is virtually tasteless and can come from anywhere. Good stewing beef and hamburger come from the Chuck and in most stores you cannot even buy a chuck steak and cut it yourself, let alone find hamburger or beef stew cut from the chuck.. There is a big conn going on in my opinion.",0
"This reads like an episode of Breaking Bad.
Springfield obviously is becoming Dodge City--- is there no Wyatt Earp to intercede? 
I suggest a change of name to Syringefield.",0
"Mary Sanchez: ""That sheds damning light on Trump's refugee policy. Amid incredible human suffering, the U.S. president has deemed that we should do less, not more.""

There comes a time for the United Nations to intervene. That time is now. Along with its intervention to prevent more refugee deaths (mostly children and the elderly) and suffering, the UN should charge the U.S. with crimes against humanity and ethnic cleansing. Trump's policies and the GOP's tacit approval needs global disapproval and sanctions.",0
"They like to tell that story about the parties switching, but do they think someone forgot to tell KKK Byrd?",0
Yes.  You're correct.  The DOE is state.  Property taxes is city.,0
"The city should give this a try. It has worked in other jurisdictions. 

The city should also try to anticipate possible problems. I'm sure that Mayor Caldwell has done his homework. He's done an outstanding job so far. The SA should be more specific in its reporting.... research?",0
"Hope the mom gets better. Wonder what the daughter went through to lead to alcoholism and such violence? Rape, abuse, abandonment? Sad story so often repeated.",0
Condolences to the family and friends and neighbors that are affected by this tragedy.,0
This was a terrible question. Having trouble adapting to what exactly? Increased workload? Refusing to change? Not adapting to new staff? Or are there smaller issues that staff are having trouble adjusting to? Useless question.,0
"But he probably had good home care. It's the same as preschool. 

What he didn't have at home is parental neglect.",0
It's very simple.  It is unceded Indigenous land therefore Indigenous governance rules.  Canada must honour the decision or it is a signal of 3 more years of colonialism and racism.,0
"It's true that specific actors in national gov have worsened the crisis, but I have to add that nearly all residents in the Western Cape have contributed to the climate change that has caused increased extreme climatic events, through high carbon lifestyles. It's important for people to recognise what the multiple systems they interact with in their lives are to be empowered to help transition to less climatically harmful systems. 

e.g. key ways individuals can help reverse climate change: 

-Supporting low carbon food systems (much less meat and no industrial meat, whole foods cooked at home not processed snacks and food). Where can you buy this? Support local organic farmers at your local market
-Not using individualised fossil fuel based transport where possible: choose public transport and support the City and Province in their attempts to provide this
-Connect to people from across socio-economic divides in your city: learning about community issues to see opportunities to assist",0
"It's always difficult when someone puts their heart and soul into a business and it fails.

But the fact is that about 80% of businesses fail within the first few years. Source: http://www.forbes.com/sites/ericwagner/2013/09/12/five-reasons-8-out-of-10-businesses-fail/#542223445e3c

While nobody wants to see their business fail, it's a common result based on myriad factors.

Not every business idea is a good idea.",0
"There are reasons that the number of medical school applications far outnumber the available positions.

And I don't think that the ability to incorporate ranks very high, if at all.

For every person who decides not to practice medicine because of changes to tax law, there will be ten more hoping to take their spot.  (At UofT, over 3,000 applications for 259 spots.)

I don't personally agree with all the proposed tax changes, but I am tired of hearing doctors complain about this, as if  there were no other reasons to practice medicine.

Even before doctors were allowed to incorporate, it was a great job. True, you might not make as much money as some people in business, or even as much as some nurses (once you include all their benefits), but if that's what you want, go into business or nursing. Otherwise, medicine provides a comfortable, flexible lifestyle with little fear of unemployment.

There will always be other people lined up hoping to take your spot at medical school.",0
Who at the Blood Bank did the firing of these three people?   That person should be terminated for not knowing the ADA and EEOC laws.,0
"Gary, Since the VP is a politician, I think he is going to try and legislate as much of his beliefs as he can get away with; same as an agnostic, muslim, jew, atheist, whatever.  Its up to the rest of us to support/temper/stop that ability.",0
"Good idea, surrender your guns so the gangs can come right into your house and take what they want. I'm sure you've heard the old saying, if guns are outlawed only outlaws will have guns. Look at Chicago for Christs sake, the toughest gun laws in the states and 500 murders so far.",0
"how do you know that people at the 'next weekend market' , saturday market?, don't ALREADY walk around  with a joint or two up their bum?   and any eating of pot? WHAT? you must be out of your mind!",1
Comey got bushwhacked.  That's politics.... all things Russia is fading away.  Putin must be having a good laugh over this one.  Breach of confidence is not in the FBI but in United States Attorney Jeff Beauregard Sessions (recused himself from all things Russian).  What a shame.  Comey gets Trump elected by investigating Hillary and Trump dumps on him.,0
"Not this Canadian.  If we do not cooperate with Trump, we as a nation are in BIG trouble.  The US does not take kindly to advice from banana republics.",0
"These aren't cops. If you can't get that much right, why should we pay attention to what you have to say?",0
"i envision an ending more like the wicked witch in the 'wizard of oz' ... ""i'm meltingggg......"" not to slam witches as this is the dark stereotype to which i compare the donald ....
  i actually think he may bail - using this ""it's rigged"" paranoia.  it's still too early for the GOP to rig an election against their 'chosen one', but push come to shove...i think they would.  they see the disaster that a trump presidency would create.  we would probably be set back 50 years in diplomatic and public  relations with the rest of the world - except for putin...and he's trustworthy...",0
"There are some known knowns that are not mentioned in this article. As 62% of Apple's sales come from outside the U.S., where there are untapped markets, such as India, so there is room for growth in sales. There is a horde of cash that cannot be brought back to the U.S., on account of the ridiculously high corp tax of 35%, to which about 5 percentage points for state tax adds to 40%. Mr. Trump is going to change that, which implies a special dividend to dump cash into the hands of the shareholders at some point in the next few months. That would be a good reason for holding the stock until this happens. The company is expanding its services revenues, as for example Microsoft has done, and this will enable further growth, which the CEO has mentioned in his quarterly earnings reports and discussions on line with analysts. The $140 per share GS target is a mere $6 over the all-time high, which at $133 has not yet been reached. It probably will this week.",0
Doesn't Alaska have a law that parents are legally responsible for their children's behavior especially if their child(ren) is creating criminal behavior in the community?  Parents and family members of these loose cannon teenagers that are running around dealing drugs and then shooting each other after a drug deal has gone bad know full well that their little Johnny or Susie has a history of criminal behavior.  These families need to be held accountable.  One of these days a loose cannon teenager with a gun is going to shoot an innocent bystander while he or she is targeting someone else.,0
"""If making a dog available to a stressed out 17 year old helps her stay alive""

What kind of people* would send a 'stressed 17-year old' away from home into a pressure cooker called university ""just because everyone else goes"".  Perhaps that kid needs to work for a little while had then decide whether or not university is right for her later.

* (Oh, I forgot, people who work in universities depend on those bums in seats no matter the toll on kids, families, and society.)",0
Consider the 'Peter Principle'.,0
"Incomplete analysis. What about the end game tax impact?

Nice that you were able to do both.",0
So we need to get oil to market ...if we are not using pipelines then rail will be used to ship the volumes we can sell...and by the way the ships will come regardless of how we get oil to tidewater....,0
Finally. Twisted minds do evil like this.,0
I don't know about you but if someone killed me and bought me to big lake and dumped my body I would be a little scared,0
Bet the state ups their capital security without even telling it to anyone.  After all the guy damaged the capital too.  You know we can't afford to loose any of our valuable professional politicians.   What are a few more tax dollars compared to our possibly having someone trespass on the sacred ground of the politicians playground.,0
"Wrong on about all your points of opinion, but Merry Christmas anyway.",0
"Sunny ways my friend, sunny ways.  That is in 2019 when Junior is looking for a job.

If you have no intention of legalizing it then at least decriminalize it and have an act similar to the Liquor Licence Act that regulates the sale and consumption of alcohol.
Disgraceful that Canadians, especially young Canadians are getting criminal records for having a bit of weed on the.   Kind of screws their lives up for jobs and travel.",0
Its worth noting that New York City is waiting for Bombardier rail cars too.,0
"$200 for materials
$7,800 for labor
Twas probably the carpenters union's fabrication and installation fees!",0
"Do you have evidence for any of that? What a strange argument to make, even if true, and even stranger if it is just a fantasy.",0
"The laity is as much a part of the Church as the Magisterium. If the laity are angry with the direction of the Catholic Church, most of the blame falls on the Magisterium for their failure to explain their decisions to the satisfaction of the laity.  Since God is supposed to support those decisions, this explanation should be easy.  Please explain why it is so difficult for the Magisterium to say anything other than ""We told you so, that's why you must obey!""",0
"IRT ""State Department of Transportation officials did not respond to repeated requests for comment.""  These guys control too much money and do not do a good job.  Tax payers deserve much better.  We are dealing with entrenched arrogance perhaps best expressed with a physiological singular digital display .",0
Go back to hiding under your bed and leave the discussion of politics to the adults.,0
The Asia-Pacific foundation should also be dismantled.,0
Thanks Gary!,0
Yep. Let's keep doing nothing. More thoughts and prayers sure has helped. Right.,0
"Being left handed doesn't result in childlessness, or provide a biological welcome mat for HIV transmission and other physical maladies.",0
"[If you're referring to Comey, he was only with the FBI once Obama appointed him.  Before that he had exactly 0 experience in law enforcement.]
So Comey wasn't in the DoJ with Mueller when dealing with warrantless wiretapping under the Bush administration?",0
"Correct. AND...most us would simply like to watch sports for the ""sport"". If we want to here PC crap etc. we can turn on the propaganda media. NFL players, sportscasters...if you want to just preach get a new job. Yes you have freedom of opinion...but if that is now your mania prove it. Go protest, on your own time, your own dime, run for office, fly to DC and march...But If you are paid to play sports or report it ..support your team your company. As one of the best coaches has said""Do Your Job!!""
P.S. Kap. is a joke. He's a pariah, distracts the team from their purpose and can't even play well anymore. Of course no coach wants him!",1
"Canada has Christian cultural inheritance that has led to many developments, like schools being closed on Sundays or holidays occurring on certain days of the year.  Even an atheist can appreciate this cultural legacy as something good and something that should be preserved.",0
"Ever taken a chemistry, Physics, cost accounting, calculus or statistics course at the UO ""liberal indoctrination center?"" I am assuming you haven't.  Did you apply to the school? It's never too late. Is that why you are so angry all the time?",0
Are you still upset by last Tuesdays results?,0
"""Trump does not hold all of the cards in Washington’s system of divided government, he will not be in the White House forever....""

Exactly. Clown show casino tweet boy gone in 2020, hang in there civilized Western world, an adult president who reads, studies intelligence reports, and knows history is coming. Ivanka and Jared will soon return to their one-dimensional brand building and Grandpa Pageant Groper to his tacky tower. Deepest apologies for the delay.",0
"Elsewhere in the Globe, there is a report that driverless cars are four years away and that this change in technology will lead to massive unemployment mostly affecting under-educated males and immigrants.

Does the Advisory Council have a recommended way to handle the conflict between increasing immigration and rising unemployment?

What a perfect example of how the elite live in a bubble.",0
"It also happens to be true. The truth is neither racist nor sexist. I'm not sure which history books you'd recommend, but I'm sure they'd be revisionist if they're going to assign authorship of inventions ranging from the printing press to the space stations to a different demographic.",0
"Earlier today, alt-right social media exploded with claims CNN was threatening to doxx a 15 year old over a meme in exchange for silence.
After millions of shares, it was finally revealed like half a day later that it was 1) not a 15 year old but a middle aged man 2) The man apologized before even talking to CNN
Now CNN said that they choose to withhold the identity but that could change. Not hard to see how that could be considered a threat if you're paranoid.. but...
Trump is threatening to doxx 10's of millions of voters with addresses and voting history and even more info. Nationwide. And he's like, ""why the push back?"" Umm .. you're trying to doxx 10's of millions of people!
The fact that there's more push back on CNN on 1 person than Trump on 10's of millions just speaks to the Republican media, radio, and social media campaign propaganda machine that they've built.",0
"Jack Sexton, your comments are highly accurate & reflect my understanding also. I flew for Minden Aviation a few years ago, seems they went out of business during the contracting with Neptune.  I called & wrote The White House & my two Nevada Senators regarding Global Supertanker & not having approval.About three days later they received the current 17 month approval, but NO contract.  Seems the political games continue on ! Thanks for your great comments sir !",0
"Doug, you have outdone yourself in your embrace of Clinton-camp denialism.

“President out of step with the democratic world and the Russian President who may have engineered his election victory”

“and therefore was nearly single-handedly responsible for Mr. Trump’s election victory, was the looming backdrop to this meeting, the source of its tension.”

“ of his mastery and authorship of the Trump phenomenon”

Because Clinton's email scandals, her ""basket of deplorables, her arrogant ""why am I not 50 points ahead"", her refusal to campaign in Wisconsin, her failure to carry Obama's constituency, and her basic inability to connect with voters had nothing to do with her loss.  It was the leak of Podesta's DNC emails - which were a curiosity to about 3% of the electorate - which may or may not have been orchestrated by Putin.  I certainly have not seen the evidence.

Won't disagree with you that Trump has a bizarre fetish with Putin, but you have completely lost it with this column.",0
"Trumpet's close friend Christopher Ruddy of Newsmax told the press that Trumpet was considering firing Mueller during an interview on PBS Newshour on June 12th.
You should verify your postings for truth before you spread false statements. The story was newsworthy and any journalist  worth their salt would report it .",0
"We also have $55 Million added to our budget problem to pay for Obamacare to bail out insurers - Mark Begich's  liberal programs cost us, the state of Alaska money we don't have",0
"You didn't get me to do anything Tommy. But hey, whatever you say.

As they say in Disney Land.... You have yourself a magical day now Tommy.",0
"Only whites have subliminal racism....really Pierre!

  ....but spot on about Balance of Probabilities.",0
